,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
894,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Sleep Inn & Suites,29.79441362126797,-95.37273813988111,Hotel
895,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Woodland Park,29.783502657811603,-95.37075098749425,Park
896,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,SUBWAY,29.78002685110004,-95.34786522849676,Sandwich Place
897,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Subway,29.797772792278217,-95.3687016803759,Sandwich Place
898,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Casa Grande,29.788516030576925,-95.37030977567915,Mexican Restaurant
899,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,La Macro,29.776020689452,-95.36113475122755,Mexican Restaurant
900,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Redbox,29.80353,-95.36098,Video Store
901,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Family Dollar,29.803853999999998,-95.357075,Discount Store
902,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Church's Chicken,29.79408997932715,-95.34243904997027,Fried Chicken Joint
903,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Tampico Refresqueria,29.79442447103988,-95.36061048333997,Dessert Shop
904,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Shell,29.783957154731688,-95.34081766622106,Gas Station
905,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Church's Chicken,29.803693081604305,-95.36137671315896,Fried Chicken Joint
906,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Redbox,29.789982000000002,-95.372547,Video Store
907,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Family Dollar,29.78416869,-95.3363584,Discount Store
908,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Wells Fargo Bank,29.7969997,-95.3407672,Bank
909,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Shell,29.794293845880862,-95.33879342500337,Gas Station
910,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Fiesta Mart Inc,29.79771548993251,-95.36708710425246,Grocery Store
911,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Domino's Pizza,29.787408000000003,-95.37253199999999,Pizza Place
912,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,McDonald's,29.785061609742627,-95.36126064685277,Fast Food Restaurant
913,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,McDonald's,29.789977962663794,-95.37257152226857,Fast Food Restaurant
914,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Americas Best Value Inn & Suites Houston Downtown,29.795858000000003,-95.370965,Hotel
915,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Veracruz,29.799453000000003,-95.361336,Mexican Restaurant
916,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Poppa Burger,29.774052231764255,-95.36066040808402,Fast Food Restaurant
917,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Taqueria Los Jaliscienses,29.799656778426897,-95.36114900207443,Mexican Restaurant
918,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Irvington Park,29.801960945569892,-95.35887010656197,Baseball Field
919,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,SIETE MARES,29.80192756652832,-95.36079406738281,Seafood Restaurant
920,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Rick's Den,29.803573999999998,-95.355954,Bar
921,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Chef Hunan Bo,29.78759029351226,-95.37240273309905,Asian Restaurant
922,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Dairy Land,29.802898,-95.36786500000001,Fast Food Restaurant
923,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,METRORail Cavalcade Station,29.802899163430208,-95.3681495526743,Light Rail Station
924,NEAR NORTHSIDE,29.790040267477515,-95.35554659170818,Lucky's Pub - Heights,29.781065645248304,-95.37312984466551,New American Restaurant
925,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,"Spec's Wines, Spirits & Finer Foods",29.78516934659421,-95.49411949289518,Liquor Store
926,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,iLoveKickboxing - Houston Memorial,29.785193885134966,-95.49173616745912,Gym / Fitness Center
927,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Las Tortas Perronas,29.804563,-95.501248,Sandwich Place
928,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Hunan Chef,29.785184089171732,-95.49206669352793,Hunan Restaurant
929,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Dad's Club Pool,29.78564981888146,-95.50261595592643,Pool
930,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Patagonia Grill & Cafe,29.785263581778977,-95.49244202401633,Argentinian Restaurant
931,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,EurAsia Fusion Sushi,29.794543825086738,-95.48426501771192,Sushi Restaurant
932,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Summit Donuts,29.79524350441651,-95.48575434998286,Donut Shop
933,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Texas Rock Gym,29.797439474153144,-95.51332146841821,Gym / Fitness Center
934,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Starbucks,29.783659294250786,-95.50656088780981,Coffee Shop
935,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Kroger,29.7961848,-95.4857755,Supermarket
936,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Starbucks,29.78500890660791,-95.49505080704897,Coffee Shop
937,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Sweet Tomatoes,29.78329,-95.50571,Buffet
938,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,La Plaza Mexican Restaurant,29.803519374524303,-95.50126872483652,Mexican Restaurant
939,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,BIG Power Yoga,29.785041967488393,-95.4828397922491,Yoga Studio
940,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Visible Changes,29.792277074624135,-95.51441670436856,Health & Beauty Service
941,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Goode Company BBQ - Katy Frwy,29.783545136585587,-95.5085183153875,BBQ Joint
942,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,WanFu Cafe,29.795734272374578,-95.48572536880378,Chinese Restaurant
943,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Walgreens,29.8033445,-95.5004219,Pharmacy
944,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Wingstop,29.795835863534904,-95.48545250816994,Wings Joint
945,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Fratelli's Ristorante,29.794517774858438,-95.48442166735825,Italian Restaurant
946,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Shipley Do-Nuts,29.804311,-95.501259,Donut Shop
947,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Tornado Taco,29.799776475653527,-95.51422132349012,Mexican Restaurant
948,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Collina's Italian Cafe,29.78368857056457,-95.50685859520664,Italian Restaurant
949,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,AT&T,29.78518911534011,-95.49338712982546,Mobile Phone Shop
950,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,The Branch,29.803100506302705,-95.48166495043272,Bar
951,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Starbucks,29.79961447912327,-95.47955992787973,Coffee Shop
952,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Gluten Free Houston,29.78537942067131,-95.48351350281382,Bakery
953,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Unleashed by Petco,29.795650379750384,-95.48525244827583,Pet Store
954,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Saltgrass Steakhouse,29.78362,-95.509214,Steakhouse
955,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,BuffBurger,29.78494507472652,-95.48366367161367,Burger Joint
956,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Fishing Tackle Unlimited,29.78364835332438,-95.50437913458414,Sporting Goods Shop
957,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Tacos Del Julio,29.802219062173943,-95.49222177881454,Taco Place
958,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Shipley's Donuts,29.783035286957382,-95.48317650151336,Donut Shop
959,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Nomad Tavern,29.81291860156214,-95.50086807182963,Bar
960,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Casa De Leon,29.799693489523154,-95.51647663630773,Mexican Restaurant
961,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Walgreens,29.795391602310392,-95.48642409967215,Pharmacy
962,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Baskin-Robbins,29.79528651955983,-95.48572851166216,Ice Cream Shop
963,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Goode Company Kitchen & Cantina,29.78371894787553,-95.51032562449639,Mexican Restaurant
964,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Whataburger,29.80180180586591,-95.51013703169122,Burger Joint
965,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Redbox,29.80302,-95.50064,Video Store
966,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Taqueria Arandas,29.805065886752782,-95.48458497772138,Mexican Restaurant
967,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Little Caesars Pizza,29.803130331423073,-95.4904924224449,Pizza Place
968,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,LA Fitness,29.80529516962609,-95.50329892064491,Gym / Fitness Center
969,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Domino's Pizza,29.79555387392292,-95.48542320728296,Pizza Place
970,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Dollar Tree,29.804312,-95.486435,Discount Store
971,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Chase Bank,29.802516,-95.483125,Bank
972,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Redbox,29.795081,-95.484972,Video Store
973,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Subway,29.803008489115058,-95.48330904579278,Sandwich Place
974,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Sally Beauty Supply,29.79534751447866,-95.48569582624462,Cosmetics Shop
975,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,CVS pharmacy,29.783234549417195,-95.50552544101842,Pharmacy
976,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Blue Planet Cafe,29.794165966643238,-95.48448390826435,Café
977,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Sushi Sakura - Houston,29.784801151489706,-95.48316012983521,Sushi Restaurant
978,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Murphy USA,29.803222749550223,-95.48640202497336,Gas Station
979,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Avalon Diner Katy,29.78365677916582,-95.507287594119,Diner
980,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Redbox,29.782978000000004,-95.48536700000001,Video Store
981,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,CVS pharmacy,29.78317191627316,-95.4852494131849,Pharmacy
982,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Tamales Doña Tere,29.802982657257107,-95.50132143154536,Mexican Restaurant
983,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Shell,29.78330443734685,-95.49355737746667,Gas Station
984,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Family Dollar,29.803896,-95.48992199999999,Discount Store
985,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Wells Fargo,29.80324174623489,-95.48443078994751,Bank
986,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Pizza Hut,29.80306656485355,-95.48402376010472,Pizza Place
987,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Connie's Seafood,29.803080769446645,-95.47872283672332,Seafood Restaurant
988,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Kroger Fuel Center,29.79699272123135,-95.48527622504446,Gas Station
989,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,McDonald's,29.782967464477856,-95.48331423662603,Fast Food Restaurant
990,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Subway,29.785388319493013,-95.49500056445235,Sandwich Place
991,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Carter's Country,29.783675325330954,-95.50882614533188,Sporting Goods Shop
992,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,KFC,29.80317137187788,-95.48576026417538,Fried Chicken Joint
993,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Walmart Neighborhood Market,29.803985670478674,-95.4863434260677,Grocery Store
994,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Tortoni pasta pizza vino,29.784912,-95.493242,Italian Restaurant
995,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Mattress Giant,29.78494794521813,-95.4930740679214,Mattress Store
996,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Memorial Antiques And Interiors,29.783614288478727,-95.50377870809683,Antique Shop
997,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Pretty Please Boutique & Gifts,29.783823,-95.505913,Boutique
998,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Delicioso Taco De Mexico,29.810672760009766,-95.5005111694336,Taco Place
999,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,ThrIVe Drip Spa,29.78486481808561,-95.48340082168579,Spa
1000,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Super Mercado Teloloapan,29.811702916977588,-95.4990678501875,Supermarket
1001,SPRING BRANCH EAST,29.795629800697853,-95.4963788765541,Texas National Outfitters,29.78325420876775,-95.50888587188062,Leather Goods Store
1002,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Pampa Grill & Market,29.812660293008552,-95.54293990066009,Argentinian Restaurant
1003,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Chavez Mexican Cafe,29.818866242625983,-95.54559742125475,Mexican Restaurant
1004,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Polonia Restaurant,29.805916147534223,-95.52421701234235,Polish Restaurant
1005,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Kroger,29.814061833312124,-95.54401071385661,Supermarket
1006,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Pho Saigon,29.818613888872882,-95.54544980540646,Vietnamese Restaurant
1007,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,El Gallo,29.81197636636017,-95.54488258497003,Mexican Restaurant
1008,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Cobble & Spoke,29.807133241020367,-95.524039809743,Beer Bar
1009,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Taqueria Cancun,29.81461892974928,-95.54558454083522,Mexican Restaurant
1010,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Whataburger,29.81504589072559,-95.54555967450148,Burger Joint
1011,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Thai Jin,29.821087343954293,-95.54619210688475,Thai Restaurant
1012,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Simply Greek,29.8072345827542,-95.52344143358866,Food Truck
1013,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Baskin-Robbins,29.80144046534128,-95.54447840763038,Ice Cream Shop
1014,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,DaddyO's Pizza (Spring Branch),29.820290697709027,-95.54562272625175,Pizza Place
1015,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Pho Huy,29.815102404803188,-95.5449502070736,Noodle House
1016,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Bbq Garden Korean Restaurant,29.807388185495356,-95.54535414424014,Korean Restaurant
1017,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Dollar Tree,29.813204160935875,-95.54373998371653,Discount Store
1018,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Crossfit 1525,29.799016182474478,-95.52542805897907,Gym / Fitness Center
1019,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Pho Lúc Låc Grill & Restaurant,29.820913,-95.524282,Vietnamese Restaurant
1020,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Peace Love Dogs,29.7995232,-95.5298724,Pet Store
1021,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Dairy Queen,29.81623662349537,-95.5270942399612,Fast Food Restaurant
1022,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Subway,29.810033074981185,-95.54475488434538,Sandwich Place
1023,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Taqueria Tepatitlan No.9,29.820913,-95.524282,Mexican Restaurant
1024,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,LA Fitness,29.821169,-95.544122,Gym
1025,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,H-E-B,29.8213834,-95.5473512,Grocery Store
1026,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,CVS pharmacy,29.809485033884762,-95.52427852755773,Pharmacy
1027,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Papa John's Pizza,29.808663449830235,-95.54490416884039,Pizza Place
1028,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Walgreens,29.810499412021002,-95.52400222425604,Pharmacy
1029,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Subway,29.8101244169799,-95.52506090012601,Sandwich Place
1030,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Juarez Mexican Resturant,29.81799156033794,-95.54549805254328,Mexican Restaurant
1031,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Tapioca Place,29.812777007508043,-95.54575176777865,Café
1032,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Starbucks,29.821089,-95.545746,Coffee Shop
1033,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Chase Bank,29.822464,-95.54776,Bank
1034,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Murphy USA,29.82191079,-95.54474699,Gas Station
1035,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Dollar General,29.82113627004091,-95.52326614432668,Discount Store
1036,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Verizon Authorized Retailer – Cellular Sales,29.81305729717981,-95.5447194725275,Mobile Phone Shop
1037,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Redbox,29.809839,-95.524876,Video Store
1038,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Seoul Garden Restaurant,29.79843486799364,-95.52493541858836,Korean Restaurant
1039,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Domino's Pizza,29.80977236586645,-95.54479658603668,Pizza Place
1040,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Shipley Do-Nuts,29.801018,-95.545224,Donut Shop
1041,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Church's Chicken,29.821564000000002,-95.525563,Fried Chicken Joint
1042,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,W.W. Emmons Natatorium,29.80976109443008,-95.55075521276427,Pool
1043,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Taqueria Cancun,29.801212460026715,-95.54454882882041,Mexican Restaurant
1044,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Walgreens,29.823253511303314,-95.54455250501627,Pharmacy
1045,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Family Dollar,29.810251544525553,-95.52520472782835,Discount Store
1046,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Jolly Cup Teahouse,29.82052807616549,-95.52134971754865,Vietnamese Restaurant
1047,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Mytiburger,29.821719682505186,-95.5230468845326,Burger Joint
1048,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Pine Crest Country Club,29.827837570833587,-95.54414749145508,Golf Course
1049,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Las Llardas,29.814895786736322,-95.54484257391663,Mexican Restaurant
1050,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Little Caesars Pizza,29.8221837280867,-95.54757249571131,Pizza Place
1051,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Pizza Hut,29.808452155303037,-95.54482571323206,Pizza Place
1052,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Popeyes Louisiana Kitchen,29.800510836206094,-95.54508676085955,Fried Chicken Joint
1053,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,MAM Resale,29.800555661829545,-95.52450783326829,Thrift / Vintage Store
1054,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Taqueria Arandas,29.801097250785222,-95.54446373812658,Mexican Restaurant
1055,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,KFC,29.82189906781724,-95.54558002938944,Fried Chicken Joint
1056,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Seller's Brothers,29.8103127737082,-95.52560617228255,Grocery Store
1057,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Faces,29.796517508828927,-95.54051041603088,Nightclub
1058,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,La Pupusa Loca Restaurant,29.813017,-95.541586,Latin American Restaurant
1059,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Lucky House Buffet,29.81255146516627,-95.5437378293931,Chinese Restaurant
1060,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Albion Hurricanes FC,29.828427781391298,-95.52814035971657,Soccer Field
1061,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Juarez,29.818007619694846,-95.54553500615648,Mexican Restaurant
1062,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Hartz Chicken Buffet,29.819203356105035,-95.54551992971943,American Restaurant
1063,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Dadami Sushi House,29.80696369870622,-95.54547951354597,Sushi Restaurant
1064,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Royal Tapioca,29.821335851926996,-95.52533633139578,Bubble Tea Shop
1065,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Village Liquor,29.821263,-95.546326,Liquor Store
1066,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Jack n the box,29.81453272237189,-95.55183546022357,Fast Food Restaurant
1067,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Spring Branch,29.82327489596536,-95.54876128346187,Historic Site
1068,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Haden Park,29.796358457511907,-95.53963561653464,Park
1069,SPRING BRANCH NORTH,29.813477796055018,-95.53570169830462,Mr. Natural,29.797221,-95.544534,Ice Cream Shop
1070,EL DORADO / OATES PRAIRIE,29.811873683741528,-95.22769139860785,SUBWAY,29.80298837432443,-95.21885574029253,Sandwich Place
1071,EL DORADO / OATES PRAIRIE,29.811873683741528,-95.22769139860785,Dairy Queen,29.82266625917716,-95.22663096315381,Fast Food Restaurant
1072,EL DORADO / OATES PRAIRIE,29.811873683741528,-95.22769139860785,Hertz Rent a Car,29.82899729898871,-95.22162861544075,Rental Car Location
1073,EL DORADO / OATES PRAIRIE,29.811873683741528,-95.22769139860785,Shell,29.803309000000002,-95.218288,Gas Station
1074,EL DORADO / OATES PRAIRIE,29.811873683741528,-95.22769139860785,hwy 90 & wallisville,29.80176539984395,-95.22127690138649,Intersection
1075,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Texas Rock Gym,29.797439474153144,-95.51332146841821,Gym / Fitness Center
1076,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Visible Changes,29.792277074624135,-95.51441670436856,Health & Beauty Service
1077,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Tornado Taco,29.799776475653527,-95.51422132349012,Mexican Restaurant
1078,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Las Tortas Perronas,29.804563,-95.501248,Sandwich Place
1079,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Super H Mart,29.79232357986547,-95.52111143558255,Supermarket
1080,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,The ToreOre,29.792351255922295,-95.52117985778237,Fried Chicken Joint
1081,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Dad's Club Pool,29.78564981888146,-95.50261595592643,Pool
1082,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Starbucks,29.783659294250786,-95.50656088780981,Coffee Shop
1083,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Goode Company BBQ - Katy Frwy,29.783545136585587,-95.5085183153875,BBQ Joint
1084,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,La Plaza Mexican Restaurant,29.803519374524303,-95.50126872483652,Mexican Restaurant
1085,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Sweet Tomatoes,29.78329,-95.50571,Buffet
1086,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Korea Garden Restaurant,29.797101473849896,-95.5262598293493,Korean Restaurant
1087,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Casa De Leon,29.799693489523154,-95.51647663630773,Mexican Restaurant
1088,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Tous Les Jours,29.79233325919104,-95.52111796816259,Bakery
1089,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,"Spec's Wines, Spirits & Finer Foods",29.78516934659421,-95.49411949289518,Liquor Store
1090,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Polonia Restaurant,29.805916147534223,-95.52421701234235,Polish Restaurant
1091,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Crossfit 1525,29.799016182474478,-95.52542805897907,Gym / Fitness Center
1092,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Jonathan's The Rub,29.78185231736695,-95.51237768744008,American Restaurant
1093,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,99 Ranch Market,29.785290749203405,-95.52282601930271,Food & Drink Shop
1094,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Walgreens,29.8033445,-95.5004219,Pharmacy
1095,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Shipley Do-Nuts,29.804311,-95.501259,Donut Shop
1096,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Collina's Italian Cafe,29.78368857056457,-95.50685859520664,Italian Restaurant
1097,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Whataburger,29.80180180586591,-95.51013703169122,Burger Joint
1098,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,LA Crawfish,29.785235263426276,-95.52274317736054,Cajun / Creole Restaurant
1099,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,85C Bakery Cafe,29.785511815295113,-95.52229012935823,Bakery
1100,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Saltgrass Steakhouse,29.78362,-95.509214,Steakhouse
1101,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Cobble & Spoke,29.807133241020367,-95.524039809743,Beer Bar
1102,SPRING BRANCH CENTRAL,29.79766638083159,-95.50809060079607,Simply Greek,29.8072345827542,-95.52344143358866,Food Truck
